CustomerID,InvoiceDate_max,AnalyzeDate,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMValue,CustomerLevel
15181,2011-04-10,2025-05-21,5155,6,254.48,1,4,3,143,8,Middle
15182,2011-08-07,2025-05-21,5036,13,252.3700000000001,2,4,3,243,9,Top
15184,2011-10-11,2025-05-21,4971,63,406.76,3,2,3,323,8,Middle
15187,2011-11-05,2025-05-21,4946,37,2001.52,4,2,1,421,7,Middle
15189,2011-12-04,2025-05-21,4917,82,6206.290000000001,4,1,1,411,6,Middle
15192,2011-12-08,2025-05-21,4913,51,1044.3200000000004,4,2,2,422,8,Middle
15193,2011-10-10,2025-05-21,4972,19,499.32,3,3,2,332,8,Middle
15194,2011-08-11,2025-05-21,5032,160,4224.029999999999,3,1,1,311,5,Low
15195,2011-07-12,2025-05-21,5062,1,3861.0,2,4,1,241,7,Middle
15197,2011-01-04,2025-05-21,5251,12,216.75,1,4,4,144,9,Top
15198,2011-08-09,2025-05-21,5034,10,193.64,3,4,4,344,11,Top
15199,2011-11-10,2025-05-21,4941,10,964.65,4,4,2,442,10,Top
15201,2011-06-04,2025-05-21,5100,33,632.4700000000004,2,2,2,222,6,Middle
15203,2011-01-02,2025-05-21,5253,20,211.94,1,3,4,134,8,Middle
15205,2011-04-08,2025-05-21,5157,24,476.3,1,3,2,132,6,Middle
15206,2011-09-03,2025-05-21,5009,4,201.3,3,4,4,344,11,Top
15208,2011-08-12,2025-05-21,5031,26,546.6,3,3,2,332,8,Middle
15211,2011-10-10,2025-05-21,4972,52,894.41,3,2,2,322,7,Middle
15212,2011-12-04,2025-05-21,4917,5,101.79999999999998,4,4,4,444,12,Top
15214,2011-11-04,2025-05-21,4947,76,1068.1899999999996,4,1,2,412,7,Middle
15215,2011-04-09,2025-05-21,5156,16,300.04,1,3,3,133,7,Middle
15218,2011-06-05,2025-05-21,5099,17,647.75,2,3,2,232,7,Middle
15220,2011-04-03,2025-05-21,5162,23,316.11,1,3,3,133,7,Middle
15221,2010-08-12,2025-05-21,5396,5,403.25,1,4,3,143,8,Middle
15223,2011-04-04,2025-05-21,5161,12,300.85,1,4,3,143,8,Middle
15224,2010-12-12,2025-05-21,5274,2,11.6,1,4,4,144,9,Top
15226,2011-02-02,2025-05-21,5222,8,154.41,1,4,4,144,9,Top
15227,2011-08-05,2025-05-21,5038,28,594.3299999999998,2,3,2,232,7,Middle
15228,2011-04-10,2025-05-21,5155,82,2133.26,1,1,1,111,3,Low
15234,2011-08-03,2025-05-21,5040,14,197.0,2,3,4,234,9,Top
15235,2011-07-04,2025-05-21,5070,72,1121.9700000000003,2,1,1,211,4,Low
15237,2011-08-12,2025-05-21,5031,7,83.6,3,4,4,344,11,Top
15238,2011-10-11,2025-05-21,4971,50,1071.9899999999998,3,2,1,321,6,Middle
15240,2011-12-04,2025-05-21,4917,42,1045.38,4,2,2,422,8,Middle
15241,2011-09-06,2025-05-21,5006,71,1119.71,3,1,1,311,5,Low
15244,2011-05-10,2025-05-21,5125,34,631.57,2,2,2,222,6,Middle
15245,2011-05-06,2025-05-21,5129,16,486.2400000000002,2,3,2,232,7,Middle
15247,2011-09-08,2025-05-21,5004,6,356.0,3,4,3,343,10,Top
15249,2011-12-08,2025-05-21,4913,184,3636.29,4,1,1,411,6,Middle
15251,2011-12-07,2025-05-21,4914,66,6339.3200000000015,4,1,1,411,6,Middle
15252,2011-09-06,2025-05-21,5006,44,740.7800000000002,3,2,2,322,7,Middle
15253,2011-12-09,2025-05-21,4912,26,466.75000000000006,4,3,3,433,10,Top
15254,2011-04-08,2025-05-21,5157,18,300.36000000000007,1,3,3,133,7,Middle
15255,2011-04-10,2025-05-21,5155,47,890.8499999999998,1,2,2,122,5,Low
15257,2011-01-03,2025-05-21,5252,7,317.15,1,4,3,143,8,Middle
15258,2011-06-05,2025-05-21,5099,16,315.66,2,3,3,233,8,Middle
15260,2011-06-06,2025-05-21,5098,33,808.3800000000001,2,2,2,222,6,Middle
15264,2011-06-10,2025-05-21,5094,23,393.74000000000007,2,3,3,233,8,Middle
15265,2011-11-07,2025-05-21,4944,40,793.8799999999999,4,2,2,422,8,Middle
15266,2011-05-01,2025-05-21,5134,6,119.3,1,4,4,144,9,Top
15267,2011-12-10,2025-05-21,4911,8,1527.76,4,4,1,441,9,Top
15270,2011-11-02,2025-05-21,4949,20,1013.4999999999997,4,3,2,432,9,Top
15271,2011-12-06,2025-05-21,4915,98,1328.6599999999996,4,1,1,411,6,Middle
15274,2011-05-12,2025-05-21,5123,22,332.58,2,3,3,233,8,Middle
15275,2011-02-11,2025-05-21,5213,41,615.1399999999999,1,2,2,122,5,Low
15276,2011-04-10,2025-05-21,5155,52,135.31000000000003,1,2,4,124,7,Middle
15281,2011-12-10,2025-05-21,4911,64,1025.1899999999996,4,1,2,412,7,Middle
15288,2011-07-07,2025-05-21,5067,36,548.0100000000001,2,2,2,222,6,Middle
15289,2011-10-11,2025-05-21,4971,29,617.25,3,2,2,322,7,Middle
15290,2011-08-11,2025-05-21,5032,78,3202.81,3,1,1,311,5,Low
15291,2011-12-06,2025-05-21,4915,68,3157.4200000000005,4,1,1,411,6,Middle
15296,2011-11-05,2025-05-21,4946,50,878.2599999999996,4,2,2,422,8,Middle
15297,2011-10-11,2025-05-21,4971,23,380.26,3,3,3,333,9,Top
15298,2011-08-09,2025-05-21,5034,116,2145.34,3,1,1,311,5,Low
15299,2011-03-10,2025-05-21,5186,5,3307.01,1,4,1,141,6,Middle
15300,2011-06-10,2025-05-21,5094,28,496.4399999999998,2,3,2,232,7,Middle
15301,2011-05-06,2025-05-21,5129,67,1345.2800000000004,2,1,1,211,4,Low
15304,2011-10-10,2025-05-21,4972,13,391.5,3,4,3,343,10,Top
15306,2011-08-09,2025-05-21,5034,41,829.73,3,2,2,322,7,Middle
15307,2011-05-09,2025-05-21,5126,12,205.3,2,4,4,244,10,Top
15308,2011-10-03,2025-05-21,4979,19,310.47,3,3,3,333,9,Top
15311,2011-12-10,2025-05-21,4911,1147,32300.000000000015,4,1,1,411,6,Middle
15312,2011-08-05,2025-05-21,5038,13,318.16,2,4,3,243,9,Top
15315,2011-06-10,2025-05-21,5094,21,336.96,2,3,3,233,8,Middle
15318,2011-06-12,2025-05-21,5092,33,312.62,2,2,3,223,7,Middle
15319,2011-01-03,2025-05-21,5252,16,204.5,1,3,4,134,8,Middle
15326,2011-10-01,2025-05-21,4981,29,311.71,3,2,3,323,8,Middle
15330,2011-10-10,2025-05-21,4972,13,714.96,3,4,2,342,9,Top
15332,2010-08-12,2025-05-21,5396,35,1661.06,1,2,1,121,4,Low
15334,2011-06-07,2025-05-21,5097,37,127.53,2,2,4,224,8,Middle
15339,2011-04-10,2025-05-21,5155,45,316.17,1,2,3,123,6,Middle
15342,2011-02-08,2025-05-21,5216,24,406.08999999999986,1,3,3,133,7,Middle
15344,2011-09-12,2025-05-21,5000,9,255.25,3,4,3,343,10,Top
15346,2011-11-01,2025-05-21,4950,17,252.42000000000004,4,3,3,433,10,Top
15347,2010-08-12,2025-05-21,5396,5,201.6,1,4,4,144,9,Top
15349,2011-05-06,2025-05-21,5129,72,473.80999999999983,2,1,2,212,5,Low
15350,2010-01-12,2025-05-21,5608,5,115.65,1,4,4,144,9,Top
15351,2011-11-10,2025-05-21,4941,94,772.4400000000003,4,1,2,412,7,Middle
15353,2010-07-12,2025-05-21,5427,12,311.6500000000001,1,4,3,143,8,Middle
15355,2011-10-11,2025-05-21,4971,6,150.8,3,4,4,344,11,Top
15356,2011-08-11,2025-05-21,5032,252,1252.4900000000005,3,1,1,311,5,Low
15358,2011-12-09,2025-05-21,4912,330,5004.539999999998,4,1,1,411,6,Middle
15363,2010-02-12,2025-05-21,5577,16,326.0,1,3,3,133,7,Middle
15364,2011-05-09,2025-05-21,5126,26,581.3900000000001,2,3,2,232,7,Middle
15365,2011-04-09,2025-05-21,5156,35,752.6700000000002,1,2,2,122,5,Low
15367,2011-09-03,2025-05-21,5009,65,1416.1799999999994,3,1,1,311,5,Low
15370,2011-11-10,2025-05-21,4941,9,217.2,4,4,4,444,12,Top
15373,2011-01-12,2025-05-21,5243,24,679.83,1,3,2,132,6,Middle
15374,2011-03-08,2025-05-21,5188,3,168.0,1,4,4,144,9,Top
15376,2011-01-05,2025-05-21,5250,59,654.1700000000002,1,2,2,122,5,Low
15379,2011-09-03,2025-05-21,5009,82,1341.37,3,1,1,311,5,Low
15380,2011-01-12,2025-05-21,5243,7,615.4000000000002,1,4,2,142,7,Middle
15381,2011-10-05,2025-05-21,4977,1,314.55,3,4,3,343,10,Top
15382,2011-08-06,2025-05-21,5037,31,539.1000000000001,2,2,2,222,6,Middle
15386,2011-06-06,2025-05-21,5098,31,394.14,2,2,3,223,7,Middle
15392,2011-12-09,2025-05-21,4912,65,1196.55,4,1,1,411,6,Middle
15393,2011-03-03,2025-05-21,5193,8,124.1,1,4,4,144,9,Top
15399,2011-08-12,2025-05-21,5031,18,266.64,3,3,3,333,9,Top
15400,2011-08-09,2025-05-21,5034,11,649.0,3,4,2,342,9,Top
15405,2011-03-06,2025-05-21,5190,8,349.1,1,4,3,143,8,Middle
15406,2011-11-02,2025-05-21,4949,53,510.70999999999987,4,2,2,422,8,Middle
15407,2011-09-06,2025-05-21,5006,153,1056.44,3,1,2,312,6,Middle
15410,2011-02-08,2025-05-21,5216,29,727.4800000000004,1,2,2,122,5,Low
15411,2011-10-06,2025-05-21,4976,22,382.21,3,3,3,333,9,Top
15414,2011-11-04,2025-05-21,4947,21,421.5,4,3,3,433,10,Top
15416,2011-07-07,2025-05-21,5067,154,3085.1299999999983,2,1,1,211,4,Low
15421,2011-12-10,2025-05-21,4911,53,950.3599999999997,4,2,2,422,8,Middle
15423,2011-01-11,2025-05-21,5244,2,43.5,1,4,4,144,9,Top
15426,2011-06-11,2025-05-21,5093,164,749.6699999999997,2,1,2,212,5,Low
15427,2011-06-11,2025-05-21,5093,221,1112.1099999999994,2,1,1,211,4,Low
15433,2011-10-05,2025-05-21,4977,11,160.66000000000003,3,4,4,344,11,Top
15434,2011-08-11,2025-05-21,5032,23,454.2000000000001,3,3,3,333,9,Top
15442,2011-05-04,2025-05-21,5131,2,594.0,1,4,2,142,7,Middle
15443,2011-08-12,2025-05-21,5031,55,379.5099999999998,3,2,3,323,8,Middle
15449,2011-07-06,2025-05-21,5068,17,301.78,2,3,3,233,8,Middle
15450,2011-09-11,2025-05-21,5001,30,429.84,3,2,3,323,8,Middle
15452,2011-10-11,2025-05-21,4971,6,125.4,3,4,4,344,11,Top
15453,2011-08-12,2025-05-21,5031,179,910.59,3,1,2,312,6,Middle
15454,2010-12-12,2025-05-21,5274,25,179.10000000000005,1,3,4,134,8,Middle
15456,2011-01-03,2025-05-21,5252,34,204.0,1,2,4,124,7,Middle
15462,2011-06-09,2025-05-21,5095,9,169.8,2,4,4,244,10,Top
15463,2011-10-11,2025-05-21,4971,7,126.14,3,4,4,344,11,Top
15464,2011-05-01,2025-05-21,5134,157,1048.8500000000006,1,1,2,112,4,Low
15465,2011-12-06,2025-05-21,4915,34,2168.6600000000008,4,2,1,421,7,Middle
15467,2011-10-07,2025-05-21,4975,30,288.42,3,2,3,323,8,Middle
15469,2011-11-08,2025-05-21,4943,16,304.3,4,3,3,433,10,Top
15471,2011-07-12,2025-05-21,5062,77,469.4799999999999,2,1,3,213,6,Middle
15473,2011-12-10,2025-05-21,4911,9,1363.2,4,4,1,441,9,Top
15482,2011-03-11,2025-05-21,5185,15,2629.4,1,3,1,131,5,Low
15483,2011-01-07,2025-05-21,5248,34,118.96,1,2,4,124,7,Middle
15484,2011-08-12,2025-05-21,5031,27,674.25,3,3,2,332,8,Middle
15485,2011-09-11,2025-05-21,5001,86,2575.0,3,1,1,311,5,Low
15488,2011-08-09,2025-05-21,5034,2,91.32,3,4,4,344,11,Top
15489,2011-12-05,2025-05-21,4916,23,348.26,4,3,3,433,10,Top
15491,2011-05-09,2025-05-21,5126,35,921.63,2,2,2,222,6,Middle
15492,2011-11-11,2025-05-21,4940,7,171.71999999999997,4,4,4,444,12,Top
15493,2011-07-11,2025-05-21,5063,160,1095.5400000000009,2,1,1,211,4,Low
15494,2011-10-08,2025-05-21,4974,88,1127.3800000000006,3,1,1,311,5,Low
15498,2011-12-05,2025-05-21,4916,207,6030.879999999999,4,1,1,411,6,Middle
15500,2011-01-12,2025-05-21,5243,16,266.26,1,3,3,133,7,Middle
15502,2011-11-09,2025-05-21,4942,190,9736.98,4,1,1,411,6,Middle
15503,2010-12-12,2025-05-21,5274,70,147.09000000000003,1,1,4,114,6,Middle
15505,2011-07-07,2025-05-21,5067,33,1446.1800000000005,2,2,1,221,5,Low
15508,2011-04-05,2025-05-21,5160,54,481.79999999999984,1,2,2,122,5,Low
15511,2011-01-11,2025-05-21,5244,52,229.8,1,2,4,124,7,Middle
15512,2011-07-07,2025-05-21,5067,1,19.8,2,4,4,244,10,Top
15513,2011-12-05,2025-05-21,4916,137,7650.209999999999,4,1,1,411,6,Middle
15514,2011-06-11,2025-05-21,5093,116,2455.3100000000004,2,1,1,211,4,Low
15518,2011-11-01,2025-05-21,4950,192,1698.6100000000006,4,1,1,411,6,Middle
15520,2011-08-12,2025-05-21,5031,18,343.49999999999994,3,3,3,333,9,Top
15521,2011-11-05,2025-05-21,4946,102,1401.8900000000006,4,1,1,411,6,Middle
15522,2011-07-11,2025-05-21,5063,15,138.94,2,3,4,234,9,Top
15525,2011-07-12,2025-05-21,5062,138,628.6199999999998,2,1,2,212,5,Low
15526,2011-06-11,2025-05-21,5093,4,148.44,2,4,4,244,10,Top
15527,2011-11-09,2025-05-21,4942,85,1485.64,4,1,1,411,6,Middle
15529,2011-09-03,2025-05-21,5009,155,1330.7999999999995,3,1,1,311,5,Low
15530,2011-07-04,2025-05-21,5070,54,553.13,2,2,2,222,6,Middle
15531,2011-09-11,2025-05-21,5001,228,2007.4399999999994,3,1,1,311,5,Low
15533,2011-11-09,2025-05-21,4942,33,449.6599999999999,4,2,3,423,9,Top
15539,2011-02-12,2025-05-21,5212,41,538.46,1,2,2,122,5,Low
15544,2011-12-08,2025-05-21,4913,184,2535.269999999997,4,1,1,411,6,Middle
15545,2010-03-12,2025-05-21,5549,31,135.32999999999998,1,2,4,124,7,Middle
15547,2011-11-09,2025-05-21,4942,302,2498.759999999997,4,1,1,411,6,Middle
15549,2011-05-07,2025-05-21,5128,43,689.5800000000003,2,2,2,222,6,Middle
15550,2011-11-02,2025-05-21,4949,24,280.25,4,3,3,433,10,Top
15551,2011-03-11,2025-05-21,5185,29,436.06,1,2,3,123,6,Middle
15552,2011-06-05,2025-05-21,5099,17,90.12,2,3,4,234,9,Top
15553,2011-10-10,2025-05-21,4972,56,437.2299999999999,3,2,3,323,8,Middle
15554,2011-07-03,2025-05-21,5071,14,217.2,2,3,4,234,9,Top
15555,2011-12-10,2025-05-21,4911,395,2536.880000000001,4,1,1,411,6,Middle
15557,2011-11-11,2025-05-21,4940,20,473.65,4,3,2,432,9,Top
15561,2011-08-05,2025-05-21,5038,7,265.75,2,4,3,243,9,Top
15568,2011-07-12,2025-05-21,5062,17,335.7700000000001,2,3,3,233,8,Middle
15569,2011-11-01,2025-05-21,4950,7,288.5,4,4,3,443,11,Top
15570,2011-10-02,2025-05-21,4980,159,1978.9600000000012,3,1,1,311,5,Low
15571,2011-06-11,2025-05-21,5093,31,196.43,2,2,4,224,8,Middle
15572,2011-06-03,2025-05-21,5101,102,1071.02,2,1,1,211,4,Low
15573,2011-08-11,2025-05-21,5032,48,196.75,3,2,4,324,9,Top
15574,2010-02-12,2025-05-21,5577,121,375.65,1,1,3,113,5,Low
15576,2011-02-11,2025-05-21,5213,45,940.6700000000003,1,2,2,122,5,Low
15577,2011-11-07,2025-05-21,4944,39,258.8799999999998,4,2,3,423,9,Top
15579,2011-02-10,2025-05-21,5214,25,149.00000000000003,1,3,4,134,8,Middle
15581,2011-11-08,2025-05-21,4943,62,3390.01,4,2,1,421,7,Middle
15582,2011-03-05,2025-05-21,5191,22,303.61000000000007,1,3,3,133,7,Middle
15587,2011-11-09,2025-05-21,4942,2,344.88,4,4,3,443,11,Top
15589,2011-02-02,2025-05-21,5222,12,184.95,1,4,4,144,9,Top
15594,2011-09-11,2025-05-21,5001,38,702.8599999999999,3,2,2,322,7,Middle
15596,2011-09-05,2025-05-21,5007,54,1014.5399999999997,3,2,2,322,7,Middle
15597,2011-04-11,2025-05-21,5154,22,324.57,1,3,3,133,7,Middle
15601,2011-11-09,2025-05-21,4942,149,2417.3,4,1,1,411,6,Middle
15602,2011-11-11,2025-05-21,4940,16,458.43,4,3,3,433,10,Top
15605,2011-11-09,2025-05-21,4942,60,1015.48,4,2,2,422,8,Middle
15606,2011-12-08,2025-05-21,4913,34,1384.6800000000005,4,2,1,421,7,Middle
15607,2011-07-01,2025-05-21,5073,13,104.76,2,4,4,244,10,Top
15608,2011-11-11,2025-05-21,4940,60,1093.68,4,2,1,421,7,Middle
15609,2011-08-06,2025-05-21,5037,16,298.48,2,3,3,233,8,Middle
15611,2011-09-01,2025-05-21,5011,9,304.6,3,4,3,343,10,Top
15612,2011-09-10,2025-05-21,5002,6,195.15,3,4,4,344,11,Top
15615,2011-11-05,2025-05-21,4946,196,4307.32,4,1,1,411,6,Middle
15618,2011-08-09,2025-05-21,5034,33,554.0200000000002,3,2,2,322,7,Middle
15620,2011-03-05,2025-05-21,5191,29,450.51999999999987,1,2,3,123,6,Middle
15621,2011-05-12,2025-05-21,5123,9,248.07,2,4,4,244,10,Top
15622,2011-02-03,2025-05-21,5221,29,575.9999999999999,1,2,2,122,5,Low
15625,2011-01-08,2025-05-21,5247,8,301.14,1,4,3,143,8,Middle
15628,2011-10-06,2025-05-21,4976,102,1872.98,3,1,1,311,5,Low
15632,2011-10-08,2025-05-21,4974,100,1745.52,3,1,1,311,5,Low
15636,2011-11-09,2025-05-21,4942,25,724.76,4,3,2,432,9,Top
15640,2011-11-01,2025-05-21,4950,214,5619.629999999999,4,1,1,411,6,Middle
15641,2011-02-03,2025-05-21,5221,31,453.79,1,2,3,123,6,Middle
15643,2011-02-03,2025-05-21,5221,33,664.0000000000002,1,2,2,122,5,Low
15646,2011-07-04,2025-05-21,5070,35,447.63999999999993,2,2,3,223,7,Middle
15649,2011-07-01,2025-05-21,5073,2,816.0,2,4,2,242,8,Middle
15651,2011-03-11,2025-05-21,5185,16,418.98,1,3,3,133,7,Middle
15652,2011-09-09,2025-05-21,5003,21,337.74,3,3,3,333,9,Top
15653,2011-08-09,2025-05-21,5034,2,829.4399999999998,3,4,2,342,9,Top
15655,2011-10-04,2025-05-21,4978,34,560.67,3,2,2,322,7,Middle
15656,2011-03-05,2025-05-21,5191,4,63.91,1,4,4,144,9,Top
15658,2011-03-02,2025-05-21,5194,25,583.9,1,3,2,132,6,Middle
15660,2011-01-03,2025-05-21,5252,19,364.3,1,3,3,133,7,Middle
15661,2011-05-01,2025-05-21,5134,1,116.0,1,4,4,144,9,Top
15665,2011-10-04,2025-05-21,4978,77,1476.2200000000007,3,1,1,311,5,Low
15668,2011-06-05,2025-05-21,5099,1,76.32000000000002,2,4,4,244,10,Top
15671,2011-11-04,2025-05-21,4947,26,1315.7200000000005,4,3,1,431,8,Middle
15673,2011-12-09,2025-05-21,4912,102,1911.0700000000006,4,1,1,411,6,Middle
15674,2011-10-05,2025-05-21,4977,41,1024.5399999999997,3,2,2,322,7,Middle
15675,2011-07-07,2025-05-21,5067,16,225.39,2,3,4,234,9,Top
15676,2011-04-11,2025-05-21,5154,196,3267.84,1,1,1,111,3,Low
15679,2011-10-06,2025-05-21,4976,106,734.6599999999999,3,1,2,312,6,Middle
15680,2010-08-12,2025-05-21,5396,30,478.88999999999993,1,2,2,122,5,Low
15681,2011-11-11,2025-05-21,4940,46,1183.0199999999998,4,2,1,421,7,Middle
15687,2011-06-06,2025-05-21,5098,80,1469.4199999999996,2,1,1,211,4,Low
15689,2011-12-08,2025-05-21,4913,3,150.6,4,4,4,444,12,Top
15690,2011-05-12,2025-05-21,5123,11,128.76,2,4,4,244,10,Top
15691,2011-01-04,2025-05-21,5251,2,136.8,1,4,4,144,9,Top
15692,2011-11-11,2025-05-21,4940,12,191.04,4,4,4,444,12,Top
15694,2011-10-11,2025-05-21,4971,47,4404.5700000000015,3,2,1,321,6,Middle
15696,2011-06-11,2025-05-21,5093,87,1262.0999999999995,2,1,1,211,4,Low
15701,2011-07-12,2025-05-21,5062,102,574.0699999999998,2,1,2,212,5,Low
15704,2011-08-05,2025-05-21,5038,74,1507.32,2,1,1,211,4,Low
15706,2011-07-10,2025-05-21,5064,3,181.8,2,4,4,244,10,Top
15707,2011-06-10,2025-05-21,5094,118,496.1700000000001,2,1,2,212,5,Low
15708,2011-09-01,2025-05-21,5011,116,1226.3,3,1,1,311,5,Low
15709,2011-01-03,2025-05-21,5252,6,133.25,1,4,4,144,9,Top
15712,2011-09-06,2025-05-21,5006,9,158.85,3,4,4,344,11,Top
15713,2010-08-12,2025-05-21,5396,9,171.15,1,4,4,144,9,Top
15716,2010-05-12,2025-05-21,5488,38,547.1,1,2,2,122,5,Low
15719,2011-07-11,2025-05-21,5063,715,3884.9399999999987,2,1,1,211,4,Low
15722,2011-05-06,2025-05-21,5129,44,1244.3600000000004,2,2,1,221,5,Low
15723,2010-10-12,2025-05-21,5335,41,203.1,1,2,4,124,7,Middle
15727,2011-12-01,2025-05-21,4920,78,1339.2000000000005,4,1,1,411,6,Middle
15729,2011-11-05,2025-05-21,4946,5,85.0,4,4,4,444,12,Top
15730,2011-08-09,2025-05-21,5034,41,653.4500000000003,3,2,2,322,7,Middle
15732,2011-11-05,2025-05-21,4946,14,294.11999999999995,4,3,3,433,10,Top
15733,2011-02-03,2025-05-21,5221,10,162.3,1,4,4,144,9,Top
15737,2011-11-04,2025-05-21,4947,44,729.73,4,2,2,422,8,Middle
15738,2011-09-06,2025-05-21,5006,58,1549.4299999999996,3,2,1,321,6,Middle
15739,2011-04-10,2025-05-21,5155,8,449.12000000000006,1,4,3,143,8,Middle
15743,2011-08-06,2025-05-21,5037,49,460.11,2,2,3,223,7,Middle
15745,2011-06-11,2025-05-21,5093,17,309.5300000000001,2,3,3,233,8,Middle
15747,2011-11-08,2025-05-21,4943,26,306.81999999999994,4,3,3,433,10,Top
15749,2011-11-01,2025-05-21,4950,5,22998.4,4,4,1,441,9,Top
15750,2011-07-12,2025-05-21,5062,127,1273.0099999999998,2,1,1,211,4,Low
15752,2011-07-09,2025-05-21,5065,225,1525.7000000000012,2,1,1,211,4,Low
15753,2011-08-02,2025-05-21,5041,1,79.2,2,4,4,244,10,Top
15754,2011-07-04,2025-05-21,5070,6,91.8,2,4,4,244,10,Top
15755,2011-12-09,2025-05-21,4912,21,330.92000000000013,4,3,3,433,10,Top
15756,2011-10-07,2025-05-21,4975,192,532.9599999999995,3,1,2,312,6,Middle
15757,2011-06-05,2025-05-21,5099,45,714.4200000000002,2,2,2,222,6,Middle
15759,2011-05-05,2025-05-21,5130,1,68.0,1,4,4,144,9,Top
15762,2011-05-10,2025-05-21,5125,15,268.44,2,3,3,233,8,Middle
15763,2011-08-11,2025-05-21,5032,28,564.43,3,3,2,332,8,Middle
15764,2011-12-09,2025-05-21,4912,94,1697.869999999999,4,1,1,411,6,Middle
15766,2011-06-10,2025-05-21,5094,11,315.05999999999995,2,4,3,243,9,Top
15769,2011-09-11,2025-05-21,5001,62,21802.68,3,2,1,321,6,Middle
15773,2011-04-12,2025-05-21,5153,10,635.6800000000002,1,4,2,142,7,Middle
15774,2011-02-10,2025-05-21,5214,25,270.8,1,3,3,133,7,Middle
15775,2011-08-04,2025-05-21,5039,7,104.9,2,4,4,244,10,Top
15777,2011-12-04,2025-05-21,4917,14,293.96,4,3,3,433,10,Top
15780,2011-11-04,2025-05-21,4947,17,298.13,4,3,3,433,10,Top
15781,2011-07-02,2025-05-21,5072,5,83.35,2,4,4,244,10,Top
15782,2011-11-09,2025-05-21,4942,21,1638.34,4,3,1,431,8,Middle
15785,2011-07-11,2025-05-21,5063,38,998.57,2,2,2,222,6,Middle
15787,2011-09-10,2025-05-21,5002,84,492.05,3,1,2,312,6,Middle
15796,2011-10-02,2025-05-21,4980,75,1318.1700000000005,3,1,1,311,5,Low
15797,2011-09-05,2025-05-21,5007,6,1825.2,3,4,1,341,8,Middle
15799,2011-09-01,2025-05-21,5011,37,481.2400000000002,3,2,2,322,7,Middle
15800,2011-07-04,2025-05-21,5070,14,244.5,2,3,4,234,9,Top
15801,2011-10-10,2025-05-21,4972,50,869.9799999999997,3,2,2,322,7,Middle
15804,2011-09-12,2025-05-21,5000,96,1392.6300000000006,3,1,1,311,5,Low
15805,2011-08-11,2025-05-21,5032,48,1053.61,3,2,2,322,7,Middle
15806,2011-08-03,2025-05-21,5040,23,521.88,2,3,2,232,7,Middle
15808,2011-06-02,2025-05-21,5102,166,2506.570000000001,2,1,1,211,4,Low
15809,2011-10-02,2025-05-21,4980,22,331.26,3,3,3,333,9,Top
15811,2010-09-12,2025-05-21,5365,16,289.85,1,3,3,133,7,Middle
15812,2011-11-07,2025-05-21,4944,32,822.48,4,2,2,422,8,Middle
15814,2011-03-11,2025-05-21,5185,16,456.24000000000007,1,3,3,133,7,Middle
15815,2011-11-05,2025-05-21,4946,18,1192.98,4,3,1,431,8,Middle
15819,2011-08-03,2025-05-21,5040,41,639.6399999999999,2,2,2,222,6,Middle
15821,2011-09-10,2025-05-21,5002,34,254.18,3,2,3,323,8,Middle
15822,2011-06-12,2025-05-21,5092,17,445.27,2,3,3,233,8,Middle
15823,2010-02-12,2025-05-21,5577,1,15.0,1,4,4,144,9,Top
15827,2011-09-06,2025-05-21,5006,55,874.9600000000003,3,2,2,322,7,Middle
15829,2011-01-09,2025-05-21,5246,25,310.7000000000001,1,3,3,133,7,Middle
15830,2011-02-11,2025-05-21,5213,39,576.0,1,2,2,122,5,Low
15831,2011-12-10,2025-05-21,4911,51,491.82,4,2,2,422,8,Middle
15834,2011-07-03,2025-05-21,5071,166,1281.37,2,1,1,211,4,Low
15837,2011-06-10,2025-05-21,5094,24,391.98,2,3,3,233,8,Middle
15838,2011-10-08,2025-05-21,4974,107,23307.78000000001,3,1,1,311,5,Low
15839,2011-06-11,2025-05-21,5093,13,258.13000000000005,2,4,3,243,9,Top
15840,2011-12-10,2025-05-21,4911,10,113.82,4,4,4,444,12,Top
15841,2011-05-05,2025-05-21,5130,24,613.26,1,3,2,132,6,Middle
15843,2011-09-02,2025-05-21,5010,8,118.95,3,4,4,344,11,Top
15845,2011-06-01,2025-05-21,5103,29,643.84,2,2,2,222,6,Middle
15847,2011-01-11,2025-05-21,5244,13,208.58999999999992,1,4,4,144,9,Top
15852,2011-06-06,2025-05-21,5098,1,57.5,2,4,4,244,10,Top
15854,2011-05-12,2025-05-21,5123,44,437.71,2,2,3,223,7,Middle
15855,2011-09-06,2025-05-21,5006,20,132.18,3,3,4,334,10,Top
15856,2011-11-07,2025-05-21,4944,295,9479.690000000002,4,1,1,411,6,Middle
15858,2011-11-10,2025-05-21,4941,68,661.65,4,1,2,412,7,Middle
15860,2011-07-08,2025-05-21,5066,94,622.1599999999996,2,1,2,212,5,Low
15862,2011-01-12,2025-05-21,5243,111,527.3799999999999,1,1,2,112,4,Low
15864,2011-04-10,2025-05-21,5155,10,1064.1400000000003,1,4,2,142,7,Middle
15865,2011-12-09,2025-05-21,4912,31,603.8500000000001,4,2,2,422,8,Middle
15867,2011-11-04,2025-05-21,4947,154,1155.53,4,1,1,411,6,Middle
15869,2011-07-03,2025-05-21,5071,15,149.64,2,3,4,234,9,Top
